Insurance Type,Zip code,First name,Last name,Date of birth,Gender,Address,City,State,Auto insurance coverage?,Property Type,# units,# unrelated roommates,# property losses in last 3 years,Phone number,Email address,Fire Sprinkler System?,Central Fire & Burglar Alarm?,Local Fire / Smoke Alarm?,Home Security?,Non Smoking Household?,Local Burglar Alarm?,Unusual hazards?,Dogs that bite?,Run a business from home?,Start date,Personal property worth,Loss of use,Medical payments,Personal liability,Farmers Identity Protection,Deductible,Policy number,Timestamp (seconds),Policy price,Name of agent,Address of agent,Elancer Name
Renters,94002,Gavin,Santiago,06/06/1986,m,2515 Carlmont Dr,Belmont,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 377-2331,savannah.silva@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#11357303,2015-09-22 21:46:13,$29.55,Eric Li,"Burlingame, CA",haoran
Renters,94103,Jaxon,Steele,07/31/1988,f,1188 Mission St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 885-0333,alexandra.guerrero@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#12334806,2015-09-22 21:46:13,$32.50,Lien Tu,"San Francisco, CA",haoran
Renters,94545,Griffin,Owen,03/03/1988,m,25800 Industrial Blvd.,Hayward,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 474-5494,ian.schwartz@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#29378913,2015-09-22 21:46:13,$27.70,Elizabeth Banuelos,"Hayward, CA",haoran
Renters,94107,James,Castillo,05/06/1989,m,1 St Francis Pl,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 474-1750,adrian.gilbert@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#37804816,2015-09-22 21:46:13,$32.50,Ward Donnelly,"San Francisco, CA",haoran
Renters,94105,Hazel,Johnston,03/27/1987,m,388 Beale Street,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(707) 648-1900,ian.schwartz@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#07250008,2015-09-22 21:46:13,$32.50,Eric Gee,"San Francisco, CA",haoran
Renters,94105,Scarlett,Horton,04/05/1990,m,88 Howard St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(888) 270-6855,alexandra.guerrero@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#94664989,2015-09-22 21:46:13,$32.50,Mike Wise,"San Rafael, CA",haoran
Renters,94105,Stella,Walker,03/08/1990,f,121 Spear St B18,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 952-3727,ana.webster@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#79832097,2015-09-22 21:46:13,$32.50,Igor Braginsky,"Walnut Creek, CA",haoran
Renters,94109,Luke,Turner,03/27/1987,m,1609 Franklin St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 599-5321,william.palmer@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#40023180,2015-09-22 21:46:13,$36.66,Cindy Wong,"San Francisco, CA",haoran
Renters,94109,Ana,Ortega,04/05/1990,f,1388 Sutter St 11,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 885-0333,scarlett.richard@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#90673488,2015-09-22 21:46:13,$36.66,Eric Chu,"San Francisco, CA",haoran
Renters,94103,Ivy,Ramsey,07/31/1988,m,44 Gough St 202,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(925) 735-3047,adrian.gilbert@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#63709624,2015-09-22 21:46:13,$32.50,Ralph Bravo,"San Mateo, CA",haoran
Renters,94704,Evan,Martinez,04/05/1990,m,2230 Durant Ave  103,Berkeley,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 421-4333,elias.cain@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#71956392,2015-09-22 21:46:13,$40.44,Frank Williams,"Emeryville, CA",haoran
Renters,94596,Connor,Vaughn,11/18/1989,m,1200 Newell Hill Pl,Walnut Creek,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 641-8003,lilly.hayes@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#90758731,2015-09-22 21:46:13,$34.53,Dion Light,"San Diego, CA",haoran
Renters,94404,Aron,Newton,03/03/1988,f,808 Comet Dr,Foster City,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(831) 585-1628,savannah.silva@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#00294947,2015-09-22 21:46:13,$29.55,Dennis Collins,"San Mateo, CA",haoran
Renters,94115,Liam,Gill,07/31/1988,f,1475 Fillmore St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(858) 678-0550,elias.cain@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#99420512,2015-09-22 21:46:13,$36.66,Tina Law,"San Francisco, CA",haoran
Renters,94510,Emily,Weiss,11/12/1990,m,801 Southampton Rd,Benicia,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 295-1360,scarlett.richard@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#68225457,2015-09-22 21:46:13,$30.47,Jonathan Bogard,"Pleasant Hill, CA",haoran
Renters,94806,Isla,Davis,03/27/1987,f,2490 Lancaster Dr,Richmond,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 956-8858,william.palmer@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#31599373,2015-09-22 21:46:13,$30.84,Michael Teague,"Pinole, CA",haoran
Renters,94132,Emily,Mcdonald,12/1/1988,f,3711 19th Ave,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 586-8940,ian.schwartz@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#64226403,2015-09-22 21:46:13,$36.66,Tracy Kennedy,"Woodland Hills, CA",haoran
Renters,94102,Hadley,Tucker,03/27/1987,f,1 Polk St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 459-2900,ana.webster@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#27701800,2015-09-22 21:46:13,$36.66,Anwer Siddiqui,"San Ramon, CA",haoran
Renters,94123,Juliette,Perez,03/08/1990,m,1550 Bay St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 441-7600,adrian.gilbert@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#37638562,2015-09-22 21:46:13,$36.66,Jason Gee,"San Francisco, CA",haoran
Renters,94109,Lucas,Buchanan,07/31/1988,f,1560 Van Ness Ave,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 615-9200,ian.schwartz@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#38554730,2015-09-22 21:46:13,$36.66,Justin Choy,"San Francisco, CA",haoran
Renters,94549,Nicolas,Cobb,12/1/1988,f,949 East St,Lafayette,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(888) 270-6855,elias.cain@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#15631920,2015-09-22 21:46:13,$34.53,Gary Delfino,"Pleasant Hill, CA",haoran
Renters,94801,Jacob,Olsen,04/05/1990,m,400 Harbour Way,Richmond,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 779-8986,adrian.gilbert@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#49258153,2015-09-22 21:46:13,$30.84,Maria Susana De Saran,"Richmond, CA",haoran
Renters,94109,Archer,Roberson,03/27/1987,f,888 OFarrell St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(925) 943-7977,adrian.gilbert@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#94083435,2015-09-22 21:46:13,$36.66,Kevin Truong,"San Jose, CA",haoran
Renters,94043,Vivian,Blake,11/12/1990,m,555 W Middlefield Rd,Mountain View,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 492-2180,elias.cain@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#32671864,2015-09-22 21:46:13,$18.84,Julie Bharwani,"Fremont, CA",haoran
Renters,94158,Eliana,Manning,12/1/1988,m,355 Berry St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(619) 270-5895,alexandra.guerrero@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#64295878,2015-09-22 21:46:13,$36.66,Christopher Stuhr,"Sebastopol, CA",haoran
Renters,94103,Lilah,Mccarthy,06/06/1986,m,1045 Mission St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(619) 583-8084,lilly.hayes@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#28525875,2015-09-22 21:46:13,$32.50,Jeffery Sundquist,"San Jose, CA",haoran
Renters,94086,Ivy,Parks,02/04/1989,m,1035 Aster Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 345-4400,adrian.gilbert@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#72096282,2015-09-22 21:46:13,$18.84,Jyotisen Mody,"Milpitas, CA",haoran
Renters,94107,Griffin,Barrett,06/06/1986,f,255 King St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 282-1686,eden.chen@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#33829077,2015-09-22 21:46:13,$32.50,Virginia Tam,"Fremont, CA",haoran
Renters,94111,Gemma,Riley,03/03/1988,m,460 Davis Ct,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 349-3200,adrian.gilbert@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#79786408,2015-09-22 21:46:13,$36.66,Peter Chen,"San Francisco, CA",haoran
Renters,94501,Grace,Wilkins,11/18/1989,m,550 Central Ave  301,Alameda,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 673-1232,william.palmer@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#18859023,2015-09-22 21:46:13,$27.70,Ki Yi,"Alameda, CA",haoran
Renters,94104,Anastasia,Wheeler,11/12/1990,f,690 Market St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(866) 451-2806,william.palmer@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#44594218,2015-09-22 21:46:13,$36.66,Michael Li,"San Francisco, CA",haoran
Renters,94108,Gemma,Gutierrez,07/31/1988,f,706 Kearny St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(866) 270-9902,alexandra.guerrero@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#34711344,2015-09-22 21:46:13,$36.66,Nancy Hu,"San Francisco, CA",haoran
Renters,94066,Milo,Fischer,11/18/1989,m,3815 Susan Dr,San Bruno,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 492-2180,alexandra.guerrero@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#35941880,2015-09-22 21:46:13,$21.61,Miguel Gonzalez,"South San Francisco, CA",haoran
Renters,94549,Elisabeth,Pham,03/08/1990,f,3520 Brook St,Lafayette,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 583-9275,lilly.hayes@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#68354691,2015-09-22 21:46:13,$34.53,Vy Nguyen,"Pleasant Hill, CA",haoran
Renters,94108,Landon,Fitzgerald,07/31/1988,f,47 Kearny St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(510) 841-2760,eden.chen@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#19549793,2015-09-22 21:46:13,$36.66,Lena Wong,"San Bruno, CA",haoran
Renters,94806,Josephine,Snyder,03/08/1990,m,2300 Lancaster Dr,Richmond,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(831) 384-7159,william.palmer@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#55661364,2015-09-22 21:46:13,$30.84,Pawan Sharma,"Richmond, CA",haoran
Renters,94109,Isabella,Romero,11/18/1989,f,400 Hyde St  101,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 505-2504,william.palmer@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#63115846,2015-09-22 21:46:13,$36.66,Jong Kyu Lee,"San Francisco, CA",haoran
Renters,94114,Cole,Myers,12/1/1988,f,4058 17th St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 658-6604,elias.cain@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#26327331,2015-09-22 21:46:13,$32.50,Alice Hung,"San Francisco, CA",haoran
Renters,94102,Lila,Ortega,06/06/1986,f,835 Turk St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 848-3474,william.palmer@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#33482527,2015-09-22 21:46:13,$36.66,R Michael Miller,"San Rafael, CA",haoran
Renters,94133,Zachary,George,02/04/1989,m,2211 Stockton St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(619) 280-5383,william.palmer@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#59418831,2015-09-22 21:46:13,$36.66,Pamela Spikes,"Oakland, CA",haoran
Renters,94115,Rose,Flynn,03/27/1987,f,1489 Webster St  101,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 345-1970,ana.webster@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#72489508,2015-09-22 21:46:13,$36.66,Ming Sham,"San Francisco, CA",haoran
Renters,94133,Isabella,Rose,06/06/1986,m,2140 Taylor St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 474-5333,ian.schwartz@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#98046814,2015-09-22 21:46:13,$36.66,Clarence Castillo,"San Francisco, CA",haoran
Renters,94015,David,Lane,11/18/1989,m,862 Campus Dr,Daly City,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 359-8979,william.palmer@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#45930441,2015-09-22 21:46:13,$21.61,Jennifer Panos,"Daly City, CA",haoran
Renters,94107,Levi,Pham,04/05/1990,f,574 3rd St 101,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 984-4767,adrian.gilbert@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#60383245,2015-09-22 21:46:13,$32.50,Naomi Nim,"San Francisco, CA",haoran
Renters,94115,Sadie,Burton,12/1/1988,f,2799 California St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(510) 540-5454,ana.webster@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#08790763,2015-09-22 21:46:13,$36.66,Dennis Dellinges,"San Francisco, CA",haoran
Renters,94107,Clara,Schmidt,03/03/1988,m,2235 3rd St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(866) 251-7152,adrian.gilbert@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#68265733,2015-09-22 21:46:13,$32.50,Raymond Chan,"Daly City, CA",haoran
Renters,94402,Logan,Delgado,03/03/1988,f,10 De Sabla Rd,San Mateo,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 756-4588,savannah.silva@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#02405457,2015-09-22 21:46:13,$29.55,Mike Kapur,"Burlingame, CA",haoran
Renters,94520,Harper,Richardson,11/12/1990,m,1491 Detroit Ave,Concord,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 991-0777,savannah.silva@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#32767790,2015-09-22 21:46:13,$34.53,Matthew Gee,"Simi Valley, CA",haoran
Renters,94015,Nathaniel,Manning,03/27/1987,f,333 Park Plaza Dr,Daly City,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 980-0502,eden.chen@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#36813445,2015-09-22 21:46:13,$21.61,Cristina Santos,"Daly City, CA",haoran
Renters,95035,Reece,Morton,04/05/1990,f,440 Dixon Landing Rd,Milpitas,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(831) 426-6855,alexandra.guerrero@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#79633618,2015-09-22 21:46:13,$18.84,Thomas Truong,"Milpitas, CA",haoran
Renters,95051,Ezra,Dean,12/1/1988,f,101 Saratoga Ave,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 881-5059,ian.schwartz@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#87354087,2015-09-22 21:46:13,$18.84,Sammy Lee,"San Jose, CA",haoran
Renters,95050,Vivian,Yang,02/04/1989,f,1599 Warburton Ave,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(858) 571-0104,lilly.hayes@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#26993776,2015-09-22 21:46:13,$18.84,Bindu Bhandari,"San Jose, CA",haoran
Renters,94536,Kaleb,Powell,02/04/1989,f,38660 Hastings St  109,Fremont,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(858) 565-9081,eden.chen@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#92735312,2015-09-22 21:46:13,$27.70,Zachary Ciraulo,"Fremont, CA",haoran
Renters,94085,Lilah,Alvarado,03/08/1990,f,330 N Mathilda Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 354-4501,lilly.hayes@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#10581699,2015-09-22 21:46:13,$18.84,Mary Formico Barnard,"San Jose, CA",haoran
Renters,94025,Isabella,Mccarthy,03/27/1987,f,350 Sharon Park Dr,Menlo Park,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 733-9095,ian.schwartz@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#89357863,2015-09-22 21:46:13,$26.96,Lyle Althoff,"Oxnard, CA",haoran
Renters,94085,Nolan,Padilla,11/12/1990,m,355 N Wolfe Rd,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(619) 582-4074,eden.chen@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#51436023,2015-09-22 21:46:13,$18.84,Jeffery Sundquist,"San Jose, CA",haoran
Renters,94538,Connor,Johnson,03/27/1987,f,39600 Fremont Blvd,Fremont,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(619) 460-5241,eden.chen@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#89104405,2015-09-22 21:46:13,$27.70,Vernon Williams,"Dublin, CA",haoran
Renters,95054,Aria,Joseph,04/05/1990,m,1600 Nantucket Cir,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 885-3333,elias.cain@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#90637939,2015-09-22 21:46:13,$18.84,Tony Stoll,"San Jose, CA",haoran
Renters,94544,Everly,Yang,11/18/1989,m,605 Orchard Ave,Hayward,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(619) 233-4787,william.palmer@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#84911643,2015-09-22 21:46:13,$27.70,Michael Boffy,"Soquel, CA",haoran
Renters,95050,Asher,Wilson,05/06/1989,f,444 Saratoga Ave,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(707) 653-5931,ian.schwartz@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#20347686,2015-09-22 21:46:13,$18.84,Bin Lu,"San Jose, CA",haoran
Renters,94086,Keira,Stevenson,11/12/1990,f,201 W California Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 565-9960,elias.cain@outlook.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#09038764,2015-09-22 21:46:13,$18.84,Reet Singh,"Concord, CA",haoran
Renters,94553,Griffin,Richard,11/18/1989,m,486 Morello Ave,Martinez,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(510) 582-5240,ian.schwartz@aol.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#27808048,2015-09-22 21:46:13,$34.53,John Hannum,"Lafayette, CA",haoran
