Insurance Type,Zip code,First name,Last name,Date of birth,Gender,Address,City,State,Auto insurance coverage?,Property Type,# units,# unrelated roommates,# property losses in last 3 years,Phone number,Email address,Fire Sprinkler System?,Central Fire & Burglar Alarm?,Local Fire / Smoke Alarm?,Home Security?,Non Smoking Household?,Local Burglar Alarm?,Unusual hazards?,Dogs that bite?,Run a business from home?,Start date,Personal property worth,Loss of use,Medical payments,Personal liability,Farmers Identity Protection,Deductible,Policy number,Timestamp (seconds),Policy price,Name of agent,Address of agent,Elancer Name
Renters,95136,Xavier,Stevens,06/06/1986,f,3601 Copperfield Dr,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 723-2370,elias.cain@outlook.com,N,N,Y,Y,N,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#48027719,2015-09-22 21:46:50,$22.62,John Williams,"San Jose, CA",haoran
Renters,94086,Kaleb,Rogers,12/1/1988,f,243 Buena Vista Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 214-1685,savannah.silva@aol.com,N,Y,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#57627067,2015-09-22 21:46:50,$17.89,Jason Schram,"Palo Alto, CA",haoran
Renters,94043,Miles,Austin,07/31/1988,m,100 N Whisman Rd,Mountain View,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 758-4888,scarlett.richard@gmail.com,N,Y,N,N,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#37009419,2015-09-22 21:46:50,$17.89,Dennis Fulfer,"Citrus Heights, CA",haoran
Renters,94085,Rider,Thomas,03/27/1987,m,355 N Wolfe Rd,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(855) 646-0468,ian.schwartz@aol.com,N,Y,N,N,N,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#30549052,2015-09-22 21:46:50,$18.26,Jeffery Sundquist,"San Jose, CA",haoran
Renters,94086,Piper,Mann,04/05/1990,f,355 E Evelyn Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 425-3914,ana.webster@gmail.com,N,Y,N,N,N,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#37602237,2015-09-22 21:46:50,$18.26,Suzanne Taylor,"San Jose, CA",haoran
Renters,95125,Juliet,Chambers,06/06/1986,m,3200 Rubino Dr,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 344-2510,alexandra.guerrero@aol.com,N,Y,N,Y,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#94129963,2015-09-22 21:46:50,$21.69,Vilai Yang,"Elk Grove, CA",haoran
Renters,95051,Josephine,Avila,05/06/1989,f,100 Buckingham Dr,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 381-9788,elias.cain@outlook.com,N,Y,N,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#56617562,2015-09-22 21:46:50,$16.95,Teketel Mulugeta,"San Jose, CA",haoran
Renters,95014,Lillian,Kirby,07/31/1988,f,5608 Stevens Creek Blvd,Cupertino,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 642-1877,elias.cain@outlook.com,N,Y,N,Y,N,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#07734926,2015-09-22 21:46:50,$17.30,David Kelly,"Sacramento, CA",haoran
Renters,95008,Ronan,Vargas,11/18/1989,m,2275 S Bascom Ave,Campbell,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(831) 449-1800,ian.schwartz@aol.com,N,Y,N,Y,N,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#03399048,2015-09-22 21:46:50,$22.13,Thu Nguyen,"San Jose, CA",haoran
Renters,94086,Lea,Reese,06/06/1986,m,1035 Aster Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(707) 361-4060,elias.cain@outlook.com,N,Y,Y,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#27732817,2015-09-22 21:46:50,$17.89,Jyotisen Mody,"Milpitas, CA",haoran
Renters,95126,Rose,Sullivan,07/31/1988,m,1201 Parkmoor Ave,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 342-2301,elias.cain@outlook.com,N,Y,Y,N,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#18535800,2015-09-22 21:46:50,$22.89,James Melin,"San Jose, CA",haoran
Renters,95136,Owen,Lindsey,11/12/1990,f,5230 Terner Way,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 626-6900,william.palmer@gmail.com,N,Y,Y,N,N,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#97469441,2015-09-22 21:46:50,$23.36,Tracy Nguyen,"San Jose, CA",haoran
Renters,94087,Finn,Davis,07/31/1988,f,745 S Bernardo Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 453-6204,ana.webster@gmail.com,N,Y,Y,N,N,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#61905231,2015-09-22 21:46:50,$18.26,Svetlana Serebnitskaya,"Walnut Creek, CA",haoran
Renters,95126,Arabella,Bell,05/06/1989,f,1300 The Alameda,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(844) 250-7147,savannah.silva@aol.com,N,Y,Y,Y,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#92167199,2015-09-22 21:46:50,$21.69,Jason Schram,"Palo Alto, CA",haoran
Renters,94085,Julia,Brewer,03/08/1990,f,330 N Mathilda Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 255-6750,elias.cain@outlook.com,N,Y,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#37953735,2015-09-22 21:46:50,$16.95,Mary Formico Barnard,"San Jose, CA",haoran
Renters,95054,Isabelle,Bell,11/12/1990,f,1500 Vista Club Cir,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 861-3333,savannah.silva@aol.com,N,Y,Y,Y,N,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#32808621,2015-09-22 21:46:50,$17.30,Lily Zhao,"San Jose, CA",haoran
Renters,95020,Tessa,Ward,03/27/1987,f,500 Ioof Ave,Gilroy,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(858) 587-9997,ana.webster@gmail.com,N,Y,Y,Y,N,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#61592725,2015-09-22 21:46:50,$34.60,Timothy Powell,"Aptos, CA",haoran
Renters,95128,Felix,Dennis,03/08/1990,m,500 S Winchester Blvd,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(707) 361-4060,ian.schwartz@aol.com,Y,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#41995795,2015-09-22 21:46:50,$21.69,Michael Short,"San Jose, CA",haoran
Renters,94086,Luna,Clayton,05/06/1989,m,555 E Washington Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 285-1231,ana.webster@gmail.com,Y,N,N,N,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#27349636,2015-09-22 21:46:50,$16.39,Jianhong Zhou,"Fremont, CA",haoran
Renters,95113,Lilly,Brewer,05/06/1989,m,360 S Market St,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 733-4733,william.palmer@gmail.com,Y,N,N,N,N,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#57869551,2015-09-22 21:46:50,$19.59,Mark Mead,"Clearlake Oaks, CA",haoran
Renters,94040,Connor,Castro,11/12/1990,f,1200 Dale Ave,Mountain View,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(619) 293-3888,savannah.silva@aol.com,Y,N,N,N,N,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#37479478,2015-09-22 21:46:50,$16.72,Erich Stiegler,"Milpitas, CA",haoran
Renters,95030,Felicity,Vargas,03/08/1990,m,347 Massol Ave,Los Gatos,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 330-9252,adrian.gilbert@outlook.com,Y,N,N,Y,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#72542261,2015-09-22 21:46:50,$16.01,Mary Badame,"Los Gatos, CA",haoran
Renters,95126,Ruby,Leon,05/06/1989,f,1300 The Alameda,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(888) 492-9765,alexandra.guerrero@aol.com,Y,N,N,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#70857324,2015-09-22 21:46:50,$19.76,Jason Schram,"Palo Alto, CA",haoran
Renters,95014,Fiona,Brooks,11/18/1989,m,5608 Stevens Creek Blvd,Cupertino,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 881-5059,lilly.hayes@aol.com,Y,N,N,Y,N,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#62444168,2015-09-22 21:46:50,$16.34,David Kelly,"Sacramento, CA",haoran
Renters,95131,Delilah,Huff,05/06/1989,m,1600 Whitewood Dr,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 647-5909,lilly.hayes@aol.com,Y,N,N,Y,N,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#95153665,2015-09-22 21:46:50,$15.76,Gregory Wong,"San Jose, CA",haoran
Renters,95126,Hudson,Rojas,04/05/1990,f,1590 Southwest Expy,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 981-2605,alexandra.guerrero@aol.com,Y,N,Y,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#97298148,2015-09-22 21:46:50,$21.21,Rachel Oster-Payne,"San Jose, CA",haoran
Renters,94043,Felix,Huff,11/12/1990,f,100 N Whisman Rd,Mountain View,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(866) 575-9826,elias.cain@outlook.com,Y,N,Y,N,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#07793206,2015-09-22 21:46:50,$16.01,Dennis Fulfer,"Citrus Heights, CA",haoran
Renters,95030,Adelaide,Conner,03/03/1988,m,347 Massol Ave,Los Gatos,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(619) 479-6565,elias.cain@outlook.com,Y,N,Y,N,N,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#04340443,2015-09-22 21:46:50,$16.91,Tim Walsh,"Los Gatos, CA",haoran
Renters,95136,Aria,Patrick,03/08/1990,m,4300 The Woods Dr,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 586-8940,adrian.gilbert@outlook.com,Y,N,Y,N,N,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#11557311,2015-09-22 21:46:50,$20.90,Ernest Dillard,"El Dorado Hills, CA",haoran
Renters,94041,Autumn,Solis,03/03/1988,f,1600 Villa St,Mountain View,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 495-4119,alexandra.guerrero@aol.com,Y,N,Y,Y,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#68973907,2015-09-22 21:46:50,$16.01,Jianhong Zhou,"Fremont, CA",haoran
Renters,94086,Gabriella,Woods,11/18/1989,f,555 E Washington Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(760) 598-9000,scarlett.richard@gmail.com,Y,N,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#76214190,2015-09-22 21:46:50,$15.44,Jianhong Zhou,"Fremont, CA",haoran
Renters,94043,Ava,Torres,12/1/1988,f,505 Central Ave,Mountain View,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 474-1750,william.palmer@gmail.com,Y,N,Y,Y,N,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#92927394,2015-09-22 21:46:50,$16.34,Kevin Fitzpatrick,"Sunnyvale, CA",haoran
Renters,95051,Emily,Lamb,05/06/1989,f,100 Buckingham Dr,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 615-9200,william.palmer@gmail.com,Y,N,Y,Y,N,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#15461177,2015-09-22 21:46:50,$15.76,Teketel Mulugeta,"San Jose, CA",haoran
Renters,94086,Lucie,Carrillo,03/08/1990,f,201 W California Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 255-6750,scarlett.richard@gmail.com,Y,Y,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#92429212,2015-09-22 21:46:50,$16.01,Reet Singh,"Concord, CA",haoran
Renters,94086,Ana,Alvarez,03/08/1990,f,1035 Aster Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 354-4506,scarlett.richard@gmail.com,Y,Y,N,N,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#32491418,2015-09-22 21:46:50,$16.01,Jyotisen Mody,"Milpitas, CA",haoran
Renters,95008,Finn,Vargas,03/27/1987,f,2275 S Bascom Ave,Campbell,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(707) 584-0655,lilly.hayes@aol.com,Y,Y,N,N,N,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#56783217,2015-09-22 21:46:50,$20.90,Thu Nguyen,"San Jose, CA",haoran
Renters,95134,Graham,Hawkins,07/31/1988,f,345 Village Center Dr,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(925) 934-1117,alexandra.guerrero@aol.com,Y,Y,N,N,N,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#78624689,2015-09-22 21:46:50,$16.34,Carlos Ramirez,"San Jose, CA",haoran
Renters,94085,Zachery,Garrett,07/31/1988,m,330 N Mathilda Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(858) 457-5161,elias.cain@outlook.com,Y,Y,N,Y,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#46600102,2015-09-22 21:46:50,$15.07,Mary Formico Barnard,"San Jose, CA",haoran
Renters,95128,Eliana,Taylor,03/03/1988,m,500 S Winchester Blvd,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 777-4100,alexandra.guerrero@aol.com,Y,Y,N,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#34125877,2015-09-22 21:46:50,$19.28,Michael Short,"San Jose, CA",haoran
Renters,94301,Vivienne,Ramirez,03/03/1988,m,459 Hamilton Ave,Palo Alto,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(866) 835-1449,eden.chen@outlook.com,Y,Y,N,Y,N,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#22984467,2015-09-22 21:46:50,$15.38,Jay Schmidt,"Palo Alto, CA",haoran
Renters,95020,Stella,Sanchez,07/31/1988,f,500 Ioof Ave,Gilroy,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 298-9988,lilly.hayes@aol.com,Y,Y,N,Y,N,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#96145077,2015-09-22 21:46:50,$30.75,Irma Delgado,"Morgan Hill, CA",haoran
Renters,94087,Noah,Brewer,02/04/1989,m,575 E Remington Dr,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(619) 281-4006,alexandra.guerrero@aol.com,Y,Y,Y,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#29493549,2015-09-22 21:46:50,$16.01,Thomas Keasler,"Sunnyvale, CA",haoran
Renters,95051,Jack,Larson,03/27/1987,f,1901 Halford Ave,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(855) 254-9912,alexandra.guerrero@aol.com,Y,Y,Y,N,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#60438093,2015-09-22 21:46:50,$16.01,Jianmei Quitt,"San Diego, CA",haoran
Renters,95125,Clara,Shaffer,03/03/1988,f,2118 Canoas Garden Ave,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(619) 280-4988,william.palmer@gmail.com,Y,Y,Y,N,N,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#65181527,2015-09-22 21:46:50,$20.90,Kevin Hunt,"Templeton, CA",haoran
Renters,94086,Noah,Walsh,03/03/1988,f,201 W California Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 957-5887,adrian.gilbert@outlook.com,Y,Y,Y,N,N,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#64647563,2015-09-22 21:46:50,$16.34,Reet Singh,"Concord, CA",haoran
Renters,95125,Josiah,Allen,03/27/1987,f,2118 Canoas Garden Ave,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(619) 583-8084,william.palmer@gmail.com,Y,Y,Y,Y,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#42526108,2015-09-22 21:46:50,$19.28,Kevin Hunt,"Templeton, CA",haoran
Renters,95125,Elizabeth,Mann,02/04/1989,m,1776 Almaden Rd,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 567-0683,scarlett.richard@gmail.com,Y,Y,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#35366182,2015-09-22 21:46:50,$19.28,Joe Angelini,"Half Moon Bay, CA",haoran
Renters,94043,Ana,Oconnor,02/04/1989,f,100 N Whisman Rd,Mountain View,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 354-8910,ian.schwartz@aol.com,Y,Y,Y,Y,N,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#25966660,2015-09-22 21:46:50,$15.38,Dennis Fulfer,"Citrus Heights, CA",haoran
Renters,95111,Mia,Nelson,07/31/1988,f,2600 Corde Terra Cir,San Jose,CA,N,RENTED HOUSE - SINGLE FAMILY,1,0,0,(866) 270-9902,savannah.silva@aol.com,Y,Y,Y,Y,N,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#52918342,2015-09-22 21:46:50,$17.41,Diem Pham,"San Jose, CA",haoran
Renters,95136,Juliette,Summers,03/27/1987,f,5230 Terner Way,San Jose,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 528-2129,william.palmer@gmail.com,N,N,N,N,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#61167143,2015-09-22 21:46:50,$20.48,Kevin Truong,"San Jose, CA",haoran
Renters,95051,Lucie,Lyons,03/03/1988,f,101 Saratoga Ave,Santa Clara,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(619) 280-5383,lilly.hayes@aol.com,N,N,N,N,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#12961722,2015-09-22 21:46:50,$15.53,Sammy Lee,"San Jose, CA",haoran
Renters,94041,Charlotte,Willis,05/06/1989,m,151 Calderon Ave,Mountain View,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(408) 502-5305,scarlett.richard@gmail.com,N,N,N,N,N,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#89346027,2015-09-22 21:46:50,$16.34,Lili Li,"Sunnyvale, CA",haoran
Renters,95054,Ella,Wilkinson,02/04/1989,m,1500 Vista Club Cir,Santa Clara,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(510) 494-9500,lilly.hayes@aol.com,N,N,N,N,N,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#13138629,2015-09-22 21:46:50,$15.85,Lily Zhao,"San Jose, CA",haoran
Renters,94301,Jaxon,Willis,04/05/1990,f,459 Hamilton Ave,Palo Alto,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(415) 883-9600,elias.cain@outlook.com,N,N,N,Y,Y,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#70785169,2015-09-22 21:46:50,$15.21,Vanessa Ooi,"Santa Clara, CA",haoran
Renters,94086,Grace,Bauer,11/18/1989,m,355 E Evelyn Ave,Sunnyvale,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(650) 528-2129,scarlett.richard@gmail.com,N,N,N,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#89839312,2015-09-22 21:46:50,$14.73,Rekha Agrawal,"Santa Clara, CA",haoran
Renters,95134,Charlotte,Williamson,11/12/1990,m,345 Village Center Dr,San Jose,CA,Y,RENTED HOUSE - SINGLE FAMILY,1,0,0,(858) 453-7368,alexandra.guerrero@aol.com,N,N,N,Y,N,N,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,100,#66064573,2015-09-22 21:46:50,$15.52,David Souza,"Milpitas, CA",haoran
