Insurance Type,Zip code,First name,Last name,Date of birth,Gender,Address,City,State,Auto insurance coverage?,Property Type,# units,# unrelated roommates,# property losses in last 3 years,Phone number,Email address,Fire Sprinkler System?,Central Fire & Burglar Alarm?,Local Fire / Smoke Alarm?,Home Security?,Non Smoking Household?,Local Burglar Alarm?,Unusual hazards?,Dogs that bite?,Run a business from home?,Start date,Personal property worth,Loss of use,Medical payments,Personal liability,Farmers Identity Protection,Deductible,Policy number,Timestamp (seconds),Policy price,Name of agent,Address of agent,Elancer Name
Renters,94109,Piper,Copeland,11/18/1989,f,1100 Gough St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(408) 271-2600,norah.alvarado@gmail.com,Y,Y,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,250,#69388833,2015-10-07 11:18:06,$19.47,Philippos Gratsinopoulos,"Millbrae, CA",haoran
Renters,94002,Evangeline,Stewart,03/27/1987,m,2515 Carlmont Dr,Belmont,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 738-8121,elijah.nichols@gmail.com,Y,Y,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,250,#59116979,2015-10-07 11:18:06,$15.69,Ralph Bravo,"San Mateo, CA",haoran
Renters,94103,Miles,Horton,06/06/1986,f,1188 Mission St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(619) 460-5241,oliver.floyd@gmail.com,Y,Y,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,250,#91360263,2015-10-07 11:18:06,$17.26,Juan Castaneda,"South San Francisco, CA",haoran
Renters,94545,Isla,Sparks,11/12/1990,f,25800 Industrial Blvd.,Hayward,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 648-5349,vivien.shepherd@gmail.com,Y,Y,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,250,#70014328,2015-10-07 11:18:06,$14.72,Elizabeth Banuelos,"Hayward, CA",haoran
Renters,94107,Zackery,Chavez,02/04/1989,f,1 St Francis Pl,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 626-6900,oliver.floyd@gmail.com,Y,Y,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,250,#65247319,2015-10-07 11:18:06,$17.26,Ward Donnelly,"San Francisco, CA",haoran
Renters,94105,Willow,Johnson,03/08/1990,m,388 Beale Street,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 861-3333,anabel.patton@gmail.com,Y,Y,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,250,#37332230,2015-10-07 11:18:06,$17.26,Miguel Gonzalez,"South San Francisco, CA",haoran
Renters,94105,Matthew,Campbell,07/31/1988,m,88 Howard St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 777-4100,norah.alvarado@gmail.com,Y,Y,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,250,#25828051,2015-10-07 11:18:06,$17.26,Mike Wise,"San Rafael, CA",haoran
Renters,94105,Iris,Dawson,03/27/1987,m,121 Spear St B18,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(831) 240-0330,oliver.floyd@gmail.com,Y,Y,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,250,#57221655,2015-10-07 11:18:06,$17.26,Igor Braginsky,"Walnut Creek, CA",haoran
Renters,94109,Rose,Jones,03/08/1990,m,1609 Franklin St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(408) 842-4457,aidan.briggs@gmail.com,Y,Y,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,250,#72917943,2015-10-07 11:18:06,$19.47,John Helfrich,"South San Francisco, CA",haoran
Renters,94109,Harrison,Beck,03/27/1987,f,1388 Sutter St 11,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 648-1910,jude.neal@gmail.com,Y,Y,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,250,#90358431,2015-10-07 11:18:06,$19.47,Leonard Stone,"Pacifica, CA",haoran
Renters,94103,Mason,Roth,11/18/1989,m,44 Gough St 202,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 334-2698,vivien.shepherd@gmail.com,Y,Y,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,250,#18767405,2015-10-07 11:18:06,$17.26,Ralph Bravo,"San Mateo, CA",haoran
Renters,94704,Eva,Holloway,07/31/1988,f,2230 Durant Ave  103,Berkeley,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(408) 384-8887,clara.kirby@gmail.com,Y,Y,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,250,#13508090,2015-10-07 11:18:06,$21.48,Myrna Zelaya,"San Leandro, CA",haoran
Renters,94596,Zackery,Cunningham,03/27/1987,f,1200 Newell Hill Pl,Walnut Creek,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(650) 241-1641,jude.neal@gmail.com,Y,Y,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,250,#59951721,2015-10-07 11:18:06,$18.34,Dion Light,"San Diego, CA",haoran
Renters,94404,Eloise,Stephens,07/31/1988,f,808 Comet Dr,Foster City,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(510) 223-2000,norah.alvarado@gmail.com,Y,Y,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,250,#48677631,2015-10-07 11:18:06,$15.69,Dennis Collins,"San Mateo, CA",haoran
Renters,94115,Vivien,Gomez,04/05/1990,m,1475 Fillmore St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(408) 214-1685,elijah.nichols@gmail.com,Y,Y,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,250,#35963297,2015-10-07 11:18:06,$19.47,Michael Romano,"Pacifica, CA",haoran
Renters,94510,Ronan,Chandler,07/31/1988,f,801 Southampton Rd,Benicia,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 567-0683,elizabeth.swanson@gmail.com,Y,Y,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,250,#83711305,2015-10-07 11:18:06,$16.38,Ray Cheng,"Santa Ana, CA",haoran
Renters,94806,Iris,Wilson,02/04/1989,f,2490 Lancaster Dr,Richmond,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(408) 984-4767,clara.kirby@gmail.com,Y,Y,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,250,#05430347,2015-10-07 11:18:06,$16.38,Carolina Bautista,"Vallejo, CA",haoran
Renters,94132,Lillian,Sherman,03/27/1987,m,3711 19th Ave,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(831) 469-3620,anabel.patton@gmail.com,Y,Y,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,250,#85682988,2015-10-07 11:18:06,$19.47,Tracy Kennedy,"Woodland Hills, CA",haoran
Renters,94102,Leo,Decker,12/1/1988,m,1 Polk St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(877) 516-8284,anabel.patton@gmail.com,Y,Y,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,250,#53287634,2015-10-07 11:18:06,$19.47,Anwer Siddiqui,"San Ramon, CA",haoran
Renters,94123,Caroline,Burnett,12/1/1988,f,1550 Bay St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 883-9600,elizabeth.swanson@gmail.com,Y,Y,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,250,#40266036,2015-10-07 11:18:06,$19.47,Joshua Romano,"Pacifica, CA",haoran
Renters,94109,Isabella,Cannon,04/05/1990,f,1560 Van Ness Ave,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(408) 996-1006,jakob.cox@gmail.com,Y,Y,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,250,#40997244,2015-10-07 11:18:06,$19.47,Gada Hassany,"Millbrae, CA",haoran
Renters,94549,Finn,Wilcox,07/31/1988,m,949 East St,Lafayette,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(831) 426-6855,elijah.nichols@gmail.com,Y,Y,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,250,#68530613,2015-10-07 11:18:06,$18.34,Mauricio Carbajal,"Concord, CA",haoran
Renters,94109,Layla,Solis,07/31/1988,f,888 OFarrell St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(619) 610-0954,elijah.nichols@gmail.com,Y,Y,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,250,#48344480,2015-10-07 11:18:06,$19.47,Kevin Truong,"San Jose, CA",haoran
Renters,94801,Jude,Barber,03/27/1987,f,400 Harbour Way,Richmond,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(408) 266-1474,elizabeth.swanson@gmail.com,Y,Y,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,250,#48615225,2015-10-07 11:18:06,$16.38,Pawan Sharma,"Richmond, CA",haoran
Renters,94043,Penelope,Deleon,11/18/1989,f,555 W Middlefield Rd,Mountain View,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(877) 396-9296,oliver.floyd@gmail.com,Y,Y,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,250,#28013507,2015-10-07 11:18:06,$10.83,Abraham Khalil,"Palo Alto, CA",haoran
Renters,94158,Aiden,Armstrong,04/05/1990,f,355 Berry St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(650) 265-2120,elizabeth.swanson@gmail.com,Y,Y,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,250,#13699451,2015-10-07 11:18:06,$19.47,Christopher Stuhr,"Sebastopol, CA",haoran
Renters,94086,Aidan,Hunt,11/18/1989,m,1035 Aster Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(510) 215-2850,norah.alvarado@gmail.com,Y,Y,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,250,#51416283,2015-10-07 11:18:06,$10.83,Jyotisen Mody,"Milpitas, CA",haoran
Renters,94103,Juliette,Luna,05/06/1989,f,1045 Mission St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(619) 334-6948,clara.kirby@gmail.com,Y,Y,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,250,#88225759,2015-10-07 11:18:06,$17.26,Jeffery Sundquist,"San Jose, CA",haoran
Renters,94107,Gideon,Burke,04/05/1990,m,255 King St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(408) 502-5355,anabel.patton@gmail.com,Y,Y,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,250,#61607055,2015-10-07 11:18:06,$17.26,Virginia Tam,"Fremont, CA",haoran
Renters,94111,Eleanor,Burns,04/05/1990,f,460 Davis Ct,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(619) 582-4074,oliver.floyd@gmail.com,Y,Y,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,250,#12027724,2015-10-07 11:18:06,$19.47,Estela Fabris,"Millbrae, CA",haoran
Renters,94501,Cole,Craig,04/05/1990,m,550 Central Ave  301,Alameda,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(858) 486-4834,oliver.floyd@gmail.com,Y,Y,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,250,#45734850,2015-10-07 11:18:06,$14.72,James Miao,"San Leandro, CA",haoran
Renters,94104,Kaleb,Wallace,11/18/1989,m,690 Market St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(510) 222-8623,jude.neal@gmail.com,Y,Y,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,250,#56903372,2015-10-07 11:18:06,$19.47,Patricia Sundberg,"Millbrae, CA",haoran
Renters,94108,Lukas,Christensen,02/04/1989,f,706 Kearny St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(408) 866-1005,jakob.cox@gmail.com,Y,Y,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,250,#33759461,2015-10-07 11:18:06,$19.47,Joseph Castagno,"Millbrae, CA",haoran
Renters,94066,Wyatt,Reid,12/1/1988,m,3815 Susan Dr,San Bruno,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(831) 373-1025,vivien.shepherd@gmail.com,Y,Y,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,250,#77769193,2015-10-07 11:18:06,$11.48,Miguel Gonzalez,"South San Francisco, CA",haoran
Renters,94549,Owen,Griffith,12/1/1988,f,3520 Brook St,Lafayette,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 781-9000,elizabeth.swanson@gmail.com,Y,Y,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,250,#72800037,2015-10-07 11:18:06,$18.34,Zuleima Garcia,"Concord, CA",haoran
Renters,94108,Owen,Bowman,03/03/1988,f,47 Kearny St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(408) 257-1060,norah.alvarado@gmail.com,Y,Y,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,250,#25741948,2015-10-07 11:18:06,$19.47,Lena Wong,"San Bruno, CA",haoran
Renters,94806,Nora,Horton,05/06/1989,f,2300 Lancaster Dr,Richmond,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(877) 268-2574,elizabeth.swanson@gmail.com,Y,Y,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,250,#97301619,2015-10-07 11:18:06,$16.38,Derrick Lyerly,"Vallejo, CA",haoran
Renters,94109,Sofie,Rice,06/06/1986,f,400 Hyde St  101,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(707) 766-6881,oliver.floyd@gmail.com,Y,Y,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,250,#61015128,2015-10-07 11:18:06,$19.47,Edward Myers,"San Leandro, CA",haoran
Renters,94114,Isaac,Price,02/04/1989,f,4058 17th St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 981-5780,jude.neal@gmail.com,Y,Y,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,250,#76456014,2015-10-07 11:18:06,$17.26,Everett Taylor,"Burlingame, CA",haoran
Renters,94102,Zoe,Mann,05/06/1989,f,835 Turk St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(831) 585-1628,oliver.floyd@gmail.com,Y,Y,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,250,#01965169,2015-10-07 11:18:06,$19.47,R Michael Miller,"San Rafael, CA",haoran
Renters,94133,Isabella,Fox,05/06/1989,f,2211 Stockton St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(925) 228-0760,aidan.briggs@gmail.com,Y,Y,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,250,#33403180,2015-10-07 11:18:06,$19.47,Pamela Spikes,"Oakland, CA",haoran
Renters,94115,Ian,Sanders,06/06/1986,m,1489 Webster St  101,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(831) 469-3620,clara.kirby@gmail.com,Y,Y,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,250,#91664394,2015-10-07 11:18:06,$19.47,Nancy Hu,"San Francisco, CA",haoran
Renters,94015,Greyson,Evans,05/06/1989,m,862 Campus Dr,Daly City,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(858) 530-2100,jakob.cox@gmail.com,Y,Y,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,250,#20643370,2015-10-07 11:18:06,$11.48,Clysly Desales,"Daly City, CA",haoran
Renters,94133,Aden,Blair,11/18/1989,m,2140 Taylor St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(888) 270-6855,elijah.nichols@gmail.com,Y,Y,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,250,#15851782,2015-10-07 11:18:06,$19.47,Lien Tu,"San Francisco, CA",haoran
Renters,94107,Adrian,Clarke,11/12/1990,f,574 3rd St 101,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(650) 345-5406,anabel.patton@gmail.com,Y,Y,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,250,#10459827,2015-10-07 11:18:06,$17.26,Daniel Onyike,"San Francisco, CA",haoran
Renters,94115,Elise,Burnett,11/18/1989,m,2799 California St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 688-2085,elijah.nichols@gmail.com,Y,Y,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,250,#78408110,2015-10-07 11:18:06,$19.47,Dennis Dellinges,"San Francisco, CA",haoran
Renters,94107,Elijah,Hammond,04/05/1990,f,2235 3rd St,San Francisco,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(408) 214-1714,elizabeth.swanson@gmail.com,Y,Y,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,250,#87211375,2015-10-07 11:18:06,$17.26,Raymond Chan,"Daly City, CA",haoran
Renters,94402,Isabella,Knight,07/31/1988,f,10 De Sabla Rd,San Mateo,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 578-4349,anabel.patton@gmail.com,Y,Y,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,250,#49510962,2015-10-07 11:18:06,$15.69,S Beckheyer,"Burlingame, CA",haoran
Renters,94520,Savannah,Stone,05/06/1989,f,1491 Detroit Ave,Concord,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(707) 745-3000,elizabeth.swanson@gmail.com,Y,Y,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,250,#49214692,2015-10-07 11:18:06,$18.34,Matthew Gee,"Simi Valley, CA",haoran
Renters,94015,Elizabeth,Strickland,05/06/1989,m,333 Park Plaza Dr,Daly City,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(408) 664-2724,jakob.cox@gmail.com,Y,Y,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,250,#29149386,2015-10-07 11:18:06,$11.48,Cristina Santos,"Daly City, CA",haoran
Renters,95035,Annabelle,Bennett,06/06/1986,f,440 Dixon Landing Rd,Milpitas,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(408) 245-6710,vivien.shepherd@gmail.com,Y,Y,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,250,#41369727,2015-10-07 11:18:06,$10.83,Thomas Truong,"Milpitas, CA",haoran
Renters,95051,Aiden,Mccoy,07/31/1988,m,101 Saratoga Ave,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(866) 894-6343,elijah.nichols@gmail.com,Y,Y,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,250,#86418762,2015-10-07 11:18:06,$10.83,Sammy Lee,"San Jose, CA",haoran
Renters,95050,Theodore,Walters,05/06/1989,m,1599 Warburton Ave,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(888) 270-6855,jakob.cox@gmail.com,Y,Y,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,250,#67223343,2015-10-07 11:18:06,$10.83,Orlando Nunes,"Santa Clara, CA",haoran
Renters,94536,Atticus,James,02/04/1989,f,38660 Hastings St  109,Fremont,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 474-1750,elizabeth.swanson@gmail.com,Y,Y,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,250,#24820516,2015-10-07 11:18:06,$14.72,Gurcharan Mann,"Fremont, CA",haoran
Renters,94085,Arya,Maldonado,11/18/1989,m,330 N Mathilda Ave,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(650) 488-4047,oliver.floyd@gmail.com,Y,Y,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,250,#64869977,2015-10-07 11:18:06,$10.83,Mary Formico Barnard,"San Jose, CA",haoran
Renters,94025,Ezra,Sutton,02/04/1989,f,350 Sharon Park Dr,Menlo Park,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(408) 923-3200,clara.kirby@gmail.com,Y,Y,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,250,#08816138,2015-10-07 11:18:06,$14.32,Lyle Althoff,"Oxnard, CA",haoran
Renters,94538,Keira,Mendez,03/03/1988,m,39600 Fremont Blvd,Fremont,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(650) 345-5406,vivien.shepherd@gmail.com,Y,Y,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,250,#09332102,2015-10-07 11:18:06,$14.72,Vernon Williams,"Dublin, CA",haoran
Renters,94085,Aiden,Carson,03/03/1988,f,355 N Wolfe Rd,Sunnyvale,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(415) 749-0101,clara.kirby@gmail.com,Y,Y,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,250,#07331798,2015-10-07 11:18:06,$10.83,Jeffery Sundquist,"San Jose, CA",haoran
Renters,95054,Landon,Davidson,07/31/1988,f,1600 Nantucket Cir,Santa Clara,CA,N,RENTED HOUSE - SINGLE FAMILY,5+,0,0,(858) 565-9081,jude.neal@gmail.com,Y,Y,Y,Y,Y,Y,NONE,N,N,Keep default.,4000,Keep default,1000,100000,N,250,#69346002,2015-10-07 11:18:06,$10.83,Tony Stoll,"San Jose, CA",haoran
